policy,task,official_episode_id,repeat_id,seed,success,steps,error,timeout,horizon,job_id,video_path
xvla,spoon,13,1,20280636,1,30,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_1/episode_13/widowx_spoon_on_towel_13_1.00.mp4
xvla,spoon,14,1,20280637,1,28,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_1/episode_14/widowx_spoon_on_towel_14_1.00.mp4
xvla,spoon,15,1,20280638,1,31,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_1/episode_15/widowx_spoon_on_towel_15_1.00.mp4
xvla,spoon,16,1,20280639,1,28,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_1/episode_16/widowx_spoon_on_towel_16_1.00.mp4
xvla,spoon,17,1,20280640,1,30,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_1/episode_17/widowx_spoon_on_towel_17_1.00.mp4
xvla,spoon,18,1,20280641,1,28,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_1/episode_18/widowx_spoon_on_towel_18_1.00.mp4
xvla,spoon,19,1,20280642,1,37,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_1/episode_19/widowx_spoon_on_towel_19_1.00.mp4
xvla,spoon,20,1,20280643,1,24,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_1/episode_20/widowx_spoon_on_towel_20_1.00.mp4
xvla,spoon,21,1,20280644,1,30,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_1/episode_21/widowx_spoon_on_towel_21_1.00.mp4
xvla,spoon,22,1,20280645,1,60,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_1/episode_22/widowx_spoon_on_towel_22_1.00.mp4
xvla,spoon,23,1,20280646,1,30,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_1/episode_23/widowx_spoon_on_towel_23_1.00.mp4
xvla,spoon,0,2,20280723,1,27,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_2/episode_0/widowx_spoon_on_towel_0_1.00.mp4
xvla,spoon,1,2,20280724,1,38,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_2/episode_1/widowx_spoon_on_towel_1_1.00.mp4
xvla,spoon,2,2,20280725,1,26,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_2/episode_2/widowx_spoon_on_towel_2_1.00.mp4
xvla,spoon,3,2,20280726,1,35,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_2/episode_3/widowx_spoon_on_towel_3_1.00.mp4
xvla,spoon,4,2,20280727,0,60,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_2/episode_4/widowx_spoon_on_towel_4_0.00.mp4
xvla,spoon,5,2,20280728,1,36,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_2/episode_5/widowx_spoon_on_towel_5_1.00.mp4
xvla,spoon,6,2,20280729,1,28,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_2/episode_6/widowx_spoon_on_towel_6_1.00.mp4
xvla,spoon,7,2,20280730,1,36,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_2/episode_7/widowx_spoon_on_towel_7_1.00.mp4
